marker,chrom,pos
id8007939,8,28291425
id8007941,8,28292296
id8007947,8,28298893
id8007950,8,28311607
id8007951,8,28311909
id8007956,8,28335214
id8007959,8,28337096
id8007962,8,28341031
id8007964,8,28342424
ud8001934,8,28343223
ud8001944,8,28368939
id8007967,8,28370776
id8007977,8,28374895
id8007980,8,28376536
id8007982,8,28376808
id9000001,9,145507
id9000002,9,145701
wd9000021,9,303197
wd9000047,9,419153
id9000009,9,419995
id9000011,9,420224
id9000014,9,420340
id9000016,9,422897
id9000023,9,425224
id9000026,9,426120
id9000029,9,426879
id9000031,9,429555
id9000035,9,430560
id9000045,9,438538
id9000047,9,467602
id9000054,9,473163
id9000056,9,493067
id9000064,9,495013
id9000065,9,495106
id9000071,9,496875
id9000075,9,497323
id9000077,9,497517
id9000079,9,497566
id9000081,9,498369
id9000090,9,536219
id9000106,9,539052
wd9000058,9,592453
id9000120,9,599311
id9000123,9,652795
ud9000018,9,654683
id9000124,9,695046
wd9000092,9,731304
id9000125,9,749316
id9000136,9,796219
id9000146,9,799198
id9000151,9,800797
id9000154,9,801718
id9000155,9,801916
id9000156,9,801944
id9000164,9,813225
id9000173,9,821626
id9000174,9,821892
id9000175,9,849821
id9000176,9,851017
id9000180,9,851704
id9000183,9,852657
id9000184,9,853826
id9000185,9,854638
id9000186,9,854795
id9000187,9,855422
ud9000037,9,856409
ud9000038,9,878018
id9000192,9,879847
id9000195,9,881101
id9000196,9,881525
ud9000041,9,904983
id9000202,9,905647
id9000211,9,915467
id9000214,9,918029
id9000219,9,925716
id9000220,9,925733
id9000233,9,932398
id9000236,9,964997
id9000240,9,966134
id9000242,9,966516
id9000260,9,972285
id9000261,9,972347
id9000275,9,996458
ud9000043,9,998450
wd9000117,9,1013371
wd9000133,9,1038691
ud9000044,9,1049719
id9000278,9,1052787
id9000280,9,1054108
id9000285,9,1056875
wd9000161,9,1094408
wd9000163,9,1141448
id9000287,9,1161154
id9000291,9,1162772
id9000293,9,1184453
id9000303,9,1222617
id9000313,9,1257769
id9000318,9,1257893
id9000319,9,1257967
id9000323,9,1259253
id9000335,9,1260312
id9000339,9,1260576
id9000349,9,1273697
id9000350,9,1273790
id9000354,9,1275337
id9000357,9,1276406
id9000358,9,1277385
id9000359,9,1278975
id9000360,9,1279029
id9000374,9,1294898
id9000380,9,1298213
id9000389,9,1326341
id9000392,9,1329613
id9000396,9,1363512
id9000399,9,1364660
id9000403,9,1364890
id9000405,9,1365004
id9000412,9,1366111
id9000419,9,1368230
id9000420,9,1368278
id9000427,9,1368797
id9000429,9,1368928
id9000432,9,1369760
id9000441,9,1452604
id9000442,9,1453083
id9000445,9,1455242
ud9000056,9,1459714
ud9000059,9,1500601
id9000451,9,1500733
id9000452,9,1500845
id9000457,9,1505867
id9000463,9,1548137
id9000464,9,1548265
id9000480,9,1634236
id9000481,9,1635119
id9000487,9,1641557
wd9000176,9,1672352
wd9000180,9,1706118
wd9000187,9,1741620
wd9000210,9,1784001
id9000506,9,1795746
id9000514,9,1797718
id9000515,9,1810687
id9000516,9,1812984
id9000517,9,1813468
id9000523,9,1816882
id9000527,9,1850164
id9000531,9,1851491
id9000536,9,1856054
ud9000074,9,1856292
id9000539,9,1889311
id9000541,9,1891687
id9000542,9,1894771
wd9000217,9,1904571
id9000545,9,1921570
wd9000249,9,1949699
id9000550,9,1951515
id9000560,9,1983638
id9000570,9,1985945
id9000571,9,1986123
id9000572,9,2015913
id9000597,9,2020592
id9000598,9,2020614
id9000602,9,2021733
id9000603,9,2022851
wd9000261,9,2030461
wd9000285,9,2091195
id9000615,9,2176232
id9000616,9,2177490
id9000620,9,2179568
id9000623,9,2225518
id9000628,9,2227738
id9000629,9,2227771
id9000630,9,2227843
id9000635,9,2231152
id9000636,9,2231260
id9000637,9,2231456
id9000638,9,2288804
id9000639,9,2292019
ud9000083,9,2295316
ud9000084,9,2318623
id9000652,9,2353575
id9000655,9,2355481
id9000661,9,2359445
id9000664,9,2361561
id9000665,9,2361688
id9000668,9,2400627
id9000669,9,2401112
wd9000321,9,2457475
wd9000348,9,2486436
id9000671,9,2488938
wd9000351,9,2504058
wd9000359,9,2533606
id9000674,9,2554492
id9000680,9,2562468
id9000682,9,2610894
id9000683,9,2611516
id9000684,9,2611747
wd9000405,9,2663406
wd9000427,9,2689560
id9000685,9,2692541
id9000693,9,2748188
id9000694,9,2910892
id9000698,9,2911206
id9000700,9,2911681
id9000702,9,2912178
id9000704,9,2912684
id9000707,9,2913159
id9000708,9,2913192
id9000710,9,2914889
ud9000104,9,2915031
wd9000506,9,2917371
wd9000513,9,2943886
wd9000531,9,2970448
id9000713,9,3046147
id9000726,9,3054462
id9000728,9,3055318
id9000730,9,3055583
id9000732,9,3073881
id9000733,9,3075846
id9000734,9,3076600
id9000735,9,3078404
ud9000122,9,3078624
ud9000125,9,3119829
id9000736,9,3120972
id9000738,9,3121742
id9000745,9,3136561
id9000747,9,3136883
id9000750,9,3140809
id9000754,9,3141801
id9000756,9,3143500
id9000760,9,3195389
id9000765,9,3196540
id9000771,9,3197816
id9000773,9,3198399
id9000776,9,3198841
ud9000131,9,3199238
id9000781,9,3233026
id9000783,9,3234983
id9000787,9,3237245
id9000790,9,3238381
id9000791,9,3277453
id9000797,9,3369520
id9000801,9,3373188
id9000802,9,3373449
id9000808,9,3375476
id9000811,9,3375673
wd9000587,9,3422992
wd9000614,9,3451550
ud9000145,9,3461913
id9000820,9,3464036
id9000821,9,3465647
id9000825,9,3501487
id9000829,9,3582061
id9000833,9,3584278
id9000836,9,3585321
id9000839,9,3591459
id9000840,9,3592186
id9000841,9,3593598
id9000843,9,3595960
id9000853,9,3602266
id9000854,9,3602443
id9000855,9,3603494
id9000857,9,3604490
id9000864,9,3626789
id9000866,9,3628429
id9000868,9,3629323
id9000870,9,3629824
id9000871,9,3654909
id9000872,9,3657385
id9000877,9,3659298
id9000878,9,3659451
id9000881,9,3660943
id9000882,9,3665305
id9000884,9,3669667
id9000887,9,3713323
id9000899,9,3750038
id9000902,9,3750830
id9000907,9,3791848
id9000912,9,3793523
id9000913,9,3793893
id9000918,9,3796220
id9000921,9,3800019
wd9000644,9,3819817
wd9000677,9,3846290
id9000925,9,3863999
id9000931,9,3866131
id9000932,9,3866364
id9000933,9,3867292
id9000934,9,3869544
id9000935,9,3869635
ud9000173,9,3968163
id9000948,9,3968548
id9000950,9,3969103
id9000951,9,3969329
id9000954,9,3975605
id9000955,9,3975764
id9000963,9,4025443
id9000968,9,4028502
id9000973,9,4034683
id9000974,9,4034800
id9000987,9,4039366
id9000989,9,4039954
wd9000725,9,4081561
id9001019,9,4163777
id9001029,9,4166149
id9001030,9,4166589
id9001032,9,4166685
id9001033,9,4166755
id9001034,9,4167096
id9001039,9,4169397
id9001042,9,4170764
id9001059,9,4193705
id9001064,9,4201469
ud9000187,9,4226617
id9001067,9,4227636
id9001069,9,4228020
id9001076,9,4229208
id9001077,9,4229235
id9001080,9,4229491
id9001081,9,4229535
wd9000744,9,4246742
id9001085,9,4283153
id9001088,9,4283898
id9001096,9,4286415
id9001102,9,4287003
id9001103,9,4287058
id9001106,9,4287192
id9001121,9,4289803
id9001122,9,4289829
id9001124,9,4289939
id9001127,9,4349760
id9001131,9,4351755
id9001134,9,4352561
id9001135,9,4352754
id9001136,9,4353265
id9001144,9,4379186
id9001147,9,4381192
id9001148,9,4381437
id9001149,9,4381740
id9001157,9,4389390
id9001172,9,4444588
id9001180,9,4449444
id9001182,9,4450839
id9001183,9,4464736
id9001185,9,4503970
id9001186,9,4504881
id9001187,9,4508436
id9001199,9,4560328
id9001200,9,4560489
id9001202,9,4581324
id9001203,9,4583454
id9001205,9,4640583
ud9000231,9,4742559
ud9000233,9,4767843
id9001229,9,4933997
id9001232,9,4934305
id9001236,9,4962981
id9001240,9,4967409
id9001241,9,5003249
id9001242,9,5003272
id9001244,9,5003736
id9001245,9,5003852
id9001254,9,5005837
id9001255,9,5007587
id9001262,9,5012966
id9001264,9,5018657
id9001265,9,5019417
wd9000803,9,5038497
wd9000811,9,5087117
id9001271,9,5092204
id9001272,9,5092299
id9001276,9,5092590
id9001290,9,5096815
id9001291,9,5097065
id9001292,9,5097365
id9001297,9,5099664
id9001298,9,5118889
id9001299,9,5119582
id9001300,9,5119606
id9001308,9,5121167
id9001313,9,5124435
id9001314,9,5124484
id9001317,9,5125141
ud9000247,9,5125811
id9001329,9,5163388
id9001337,9,5165114
id9001338,9,5165136
wd9000837,9,5215078
id9001340,9,5273114
id9001342,9,5275188
id9001346,9,5277515
ud9000262,9,5304491
id9001352,9,5304969
id9001354,9,5305263
id9001361,9,5306473
id9001366,9,5306803
id9001379,9,5308882
id9001381,9,5309005
id9001384,9,5309162
id9001385,9,5350187
id9001397,9,5394799
id9001414,9,5431317
id9001417,9,5433311
id9001422,9,5480358
id9001425,9,5483074
id9001426,9,5483127
id9001428,9,5483730
id9001429,9,5588621
ud9000274,9,5589719
ud9000276,9,5635611
id9001434,9,5638497
id9001449,9,5642232
id9001450,9,5643057
wd9000867,9,5646987
wd9000879,9,5676365
ud9000282,9,5766364
id9001458,9,5834349
id9001467,9,5840408
id9001468,9,5848225
id9001476,9,5850362
id9001484,9,5853256
id9001487,9,5853522
id9001489,9,5857510
id9001491,9,5867795
id9001494,9,5869667
id9001503,9,5874450
id9001505,9,5876283
id9001515,9,5881754
id9001518,9,5882484
id9001522,9,5883371
id9001523,9,5883495
id9001533,9,5921125
id9001535,9,5939957
id9001536,9,5940030
id9001539,9,5941872
id9001540,9,5941950
id9001543,9,5943051
id9001548,9,5945576
id9001551,9,5947468
id9001558,9,5991042
id9001559,9,5992788
id9001563,9,5994014
id9001564,9,5994434
id9001565,9,5994553
id9001566,9,5994703
id9001567,9,6028792
id9001571,9,6029436
id9001575,9,6030896
id9001579,9,6032164
id9001584,9,6034172
id9001585,9,6034204
id9001600,9,6036016
id9001608,9,6040197
id9001614,9,6043317
id9001616,9,6046003
id9001619,9,6068203
id9001620,9,6068225
id9001629,9,6070942
id9001633,9,6072205
id9001634,9,6072384
wd9000910,9,6117061
wd9000945,9,6164686
id9001648,9,6166614
id9001658,9,6168113
ud9000306,9,6194877
id9001676,9,6215072
id9001681,9,6221999
id9001689,9,6223811
id9001693,9,6243683
id9001694,9,6244574
id9001695,9,6245478
id9001696,9,6246205
id9001698,9,6251310
id9001699,9,6251407
id9001708,9,6291526
id9001713,9,6293672
id9001743,9,6330897
id9001744,9,6330996
id9001748,9,6331525
id9001751,9,6331943
id9001752,9,6332170
id9001753,9,6332192
id9001762,9,6334901
id9001769,9,6374976
id9001770,9,6378654
id9001772,9,6380556
id9001773,9,6381878
ud9000320,9,6402400
id9001776,9,6403821
id9001778,9,6404918
ud9000321,9,6405179
ud9000323,9,6436167
id9001780,9,6436410
id9001787,9,6442417
id9001791,9,6443905
id9001792,9,6444033
wd9000949,9,6458328
id9001803,9,6507035
id9001806,9,6507779
id9001809,9,6508007
id9001815,9,6509181
id9001820,9,6511414
ud9000325,9,6511653
id9001825,9,6593676
id9001826,9,6594034
id9001829,9,6598376
id9001849,9,6666280
id9001850,9,6666438
id9001853,9,6668351
id9001859,9,6671999
id9001871,9,6674492
id9001875,9,6674911
wd9000976,9,6710491
wd9001012,9,6731969
id9001883,9,6749335
id9001885,9,6751723
id9001890,9,6755141
wd9001056,9,6794525
id9001894,9,6818195
id9001898,9,6818912
id9001904,9,6821327
id9001906,9,6821663
id9001915,9,6824177
id9001916,9,6824331
id9001918,9,6824631
id9001921,9,6825617
id9001922,9,6871481
id9001923,9,6871543
id9001931,9,6873646
id9001936,9,6874719
id9001938,9,6874898
id9001956,9,6880166
ud9000359,9,6911134
id9001957,9,6912547
ud9000363,9,6914943
ud9000368,9,6954282
id9001959,9,6954903
id9001960,9,6955062
id9001963,9,6955683
id9001968,9,6956472
id9001970,9,6956550
id9001972,9,6958038
id9001973,9,6959012
id9001980,9,6963230
id9001990,9,6974930
id9001991,9,6974993
id9001994,9,6975456
id9001997,9,6975954
id9002000,9,6975995
id9002008,9,6976872
id9002013,9,6980635
id9002014,9,6981338
id9002022,9,7002234
id9002027,9,7004319
id9002030,9,7005739
id9002033,9,7008174
id9002034,9,7044420
id9002041,9,7047420
id9002046,9,7049112
id9002047,9,7049334
id9002049,9,7051846
id9002050,9,7052080
id9002051,9,7052151
id9002056,9,7077004
id9002059,9,7079287
id9002063,9,7079735
id9002067,9,7080406
id9002069,9,7080527
id9002076,9,7081842
id9002081,9,7083468
wd9001098,9,7105099
wd9001104,9,7133285
id9002085,9,7138271
id9002089,9,7139395
id9002094,9,7139655
id9002098,9,7141880
id9002101,9,7142342
id9002102,9,7142607
id9002103,9,7142967
id9002106,9,7144939
id9002113,9,7161549
id9002114,9,7161568
id9002115,9,7162651
id9002116,9,7163225
id9002120,9,7165097
id9002122,9,7166557
id9002130,9,7178716
id9002139,9,7179890
id9002147,9,7181155
id9002152,9,7181807
id9002153,9,7182260
id9002154,9,7182381
id9002156,9,7182798
id9002166,9,7186229
id9002174,9,7190080
id9002175,9,7190938
id9002178,9,7192367
id9002179,9,7192810
id9002182,9,7194772
id9002186,9,7196963
id9002188,9,7197198
id9002197,9,7204056
ud9000381,9,7244476
id9002203,9,7245526
id9002204,9,7245804
id9002210,9,7247756
ud9000386,9,7272663
id9002225,9,7275465
id9002228,9,7277652
id9002229,9,7277736
id9002230,9,7278113
id9002232,9,7279101
id9002239,9,7292404
id9002248,9,7295789
id9002249,9,7295965
id9002252,9,7297295
id9002254,9,7297385
id9002259,9,7298893
id9002264,9,7330360
id9002272,9,7333753
id9002275,9,7334301
id9002281,9,7336972
id9002282,9,7337183
wd9001147,9,7386223
id9002289,9,7443736
id9002292,9,7445541
id9002299,9,7448714
id9002301,9,7449107
id9002304,9,7449758
id9002308,9,7504632
id9002324,9,7507872
id9002328,9,7507986
id9002342,9,7511623
id9002351,9,7775476
id9002352,9,7775660
id9002353,9,7775840
id9002355,9,7776839
id9002357,9,7777674
id9002358,9,7780164
id9002360,9,7780351
id9002361,9,7780650
id9002362,9,7796889
id9002384,9,7799403
ud9000400,9,7801000
ud9000404,9,7826763
id9002393,9,7867785
id9002411,9,7873780
id9002413,9,7874184
id9002415,9,7894310
id9002419,9,7894936
id9002422,9,7896536
id9002433,9,7920702
id9002434,9,7922740
id9002435,9,7922944
id9002437,9,7923934
id9002438,9,7924033
id9002446,9,7925386
id9002447,9,7925486
id9002452,9,7926617
id9002453,9,7926775
id9002455,9,7927813
id9002458,9,7928617
id9002460,9,7963785
id9002462,9,7964694
id9002463,9,7964982
id9002465,9,7965168
id9002466,9,7965624
id9002470,9,7967092
id9002471,9,7967130
id9002472,9,7967276
id9002483,9,7969565
id9002484,9,7969600
id9002486,9,7969849
id9002491,9,8039293
id9002493,9,8039549
id9002494,9,8039762
id9002497,9,8042218
id9002505,9,8044837
wd9001198,9,8071047
wd9001228,9,8110159
id9002507,9,8118847
id9002512,9,8120742
id9002514,9,8121514
id9002519,9,8124522
id9002527,9,8149517
id9002528,9,8149642
id9002529,9,8149804
id9002531,9,8151945
id9002532,9,8152133
id9002540,9,8166283
ud9000413,9,8166764
wd9001245,9,8344735
ud9000419,9,8348249
id9002543,9,8426116
ud9000430,9,8544062
ud9000433,9,8564160
id9002546,9,8564353
id9002547,9,8564428
id9002548,9,8565174
id9002551,9,8568798
id9002553,9,8569500
id9002554,9,8577144
wd9001292,9,8677619
id9002558,9,8709046
id9002559,9,8709489
id9002563,9,8712218
id9002564,9,8712380
wd9001300,9,8715850
id9002567,9,8773449
id9002581,9,8833529
id9002587,9,8866375
wd9001337,9,8914582
ud9000458,9,8984245
id9002596,9,8987981
id9002599,9,8990252
id9002600,9,9016079
id9002601,9,9021591
id9002604,9,9046910
ud9000468,9,9048780
wd9001371,9,9071670
id9002613,9,9111108
id9002617,9,9112189
id9002623,9,9149754
id9002627,9,9156980
ud9000483,9,9157073
id9002636,9,9191201
id9002637,9,9193506
id9002638,9,9193614
ud9000486,9,9193761
ud9000487,9,9222676
id9002643,9,9228486
id9002644,9,9230082
id9002646,9,9251501
id9002648,9,9252458
id9002649,9,9253859
id9002651,9,9254464
id9002653,9,9281489
id9002656,9,9284509
id9002658,9,9315923
id9002662,9,9317612
id9002663,9,9317811
id9002665,9,9318773
id9002667,9,9319602
id9002674,9,9361269
id9002681,9,9367829
id9002693,9,9402519
ud9000497,9,9425939
ud9000505,9,9492849
id9002704,9,9496050
id9002705,9,9512122
id9002707,9,9575616
id9002709,9,9577193
id9002710,9,9577679
id9002711,9,9577734
ud9000513,9,9580206
id9002721,9,9625055
id9002722,9,9625203
id9002726,9,9629078
id9002729,9,9633807
id9002730,9,9634236
id9002735,9,9640008
id9002739,9,9643622
id9002742,9,9644366
id9002743,9,9645894
id9002746,9,9646827
id9002747,9,9648948
ud9000528,9,9655307
id9002751,9,9656114
wd9001434,9,9729381
id9002755,9,9783970
ud9000538,9,9789409
ud9000548,9,9824903
id9002759,9,9824963
id9002769,9,9832398
id9002772,9,9856606
id9002774,9,9857058
id9002775,9,9857315
id9002781,9,9858956
wd9001475,9,9917446
id9002782,9,9919667
id9002784,9,9925597
id9002788,9,9945276
id9002794,9,9948644
id9002797,9,9969399
id9002800,9,9973180
ud9000558,9,9975160
ud9000561,9,10003596
wd9001498,9,10122677
id9002809,9,10128881
id9002810,9,10129305
id9002811,9,10154727
id9002812,9,10157604
id9002816,9,10159136
id9002818,9,10159657
id9002823,9,10161970
ud9000580,9,10185253
id9002825,9,10223755
id9002826,9,10224771
id9002827,9,10225338
id9002836,9,10266175
id9002837,9,10285238
id9002839,9,10286514
id9002841,9,10289622
id9002843,9,10292516
id9002844,9,10293097
wd9001509,9,10323256
id9002846,9,10344006
id9002848,9,10344068
id9002877,9,10366037
id9002883,9,10378021
id9002886,9,10378523
id9002889,9,10382821
id9002893,9,10453634
id9002898,9,10454869
id9002901,9,10458466
id9002907,9,10460941
id9002908,9,10479577
id9002923,9,10484961
id9002927,9,10485780
id9002928,9,10485880
id9002932,9,10486939
id9002937,9,10514652
id9002944,9,10520958
id9002961,9,10741330
id9002962,9,10766094
id9002963,9,10767067
id9002964,9,10767107
id9002966,9,10770979
id9002967,9,10787879
id9002972,9,10802582
id9002977,9,10808842
id9002978,9,10808871
ud9000618,9,10809599
ud9000622,9,10839908
id9002981,9,10843723
id9002987,9,10846627
id9002993,9,10846975
id9002995,9,10848073
id9002997,9,10850378
id9002999,9,10850650
id9003001,9,10851517
id9003003,9,10855831
id9003005,9,10855923
id9003016,9,10897039
id9003018,9,10898040
id9003020,9,10898149
id9003021,9,10898170
id9003023,9,10898579
id9003030,9,10901017
id9003031,9,10901104
id9003032,9,10901178
id9003044,9,10924313
id9003046,9,10925643
id9003048,9,10926010
id9003057,9,10936373
id9003073,9,11020456
id9003074,9,11023728
id9003075,9,11024352
ud9000647,9,11024558
ud9000650,9,11049562
id9003078,9,11051423
id9003079,9,11065173
id9003080,9,11065693
id9003081,9,11066061
wd9001581,9,11070966
id9003084,9,11127353
id9003085,9,11131659
ud9000678,9,11132008
id9003090,9,11170526
id9003094,9,11175724
id9003097,9,11177272
id9003100,9,11207009
id9003114,9,11235314
id9003115,9,11235702
id9003118,9,11239004
id9003119,9,11259791
id9003120,9,11260411
id9003126,9,11263693
id9003127,9,11264038
id9003129,9,11264762
wd9001588,9,11322927
ud9000697,9,11391220
id9003133,9,11425673
id9003135,9,11426008
id9003136,9,11426293
id9003142,9,11428129
id9003144,9,11428599
id9003147,9,11429465
ud9000698,9,11430995
ud9000701,9,11454140
id9003158,9,11457739
id9003160,9,11481519
id9003161,9,11512081
id9003162,9,11512242
id9003164,9,11570872
wd9001641,9,11587996
wd9001647,9,11611193
wd9001662,9,11638050
wd9001692,9,11660315
id9003167,9,11670591
ud9000726,9,11671988
ud9000731,9,11703535
id9003172,9,11705942
id9003173,9,11706989
ud9000732,9,11708972
ud9000737,9,11741295
id9003177,9,11743327
id9003179,9,11747475
id9003180,9,11747834
ud9000741,9,11749321
wd9001737,9,11811630
id9003183,9,11847826
id9003184,9,11849114
id9003187,9,11849566
id9003188,9,11849766
id9003198,9,11870484
ud9000747,9,11879936
id9003208,9,11899878
id9003210,9,11903948
id9003215,9,11917313
id9003217,9,11921742
id9003222,9,11934586
id9003223,9,11935456
id9003224,9,11935942
id9003228,9,11940675
id9003229,9,11941461
id9003242,9,11954352
id9003245,9,11956278
id9003249,9,11984033
id9003250,9,11986075
id9003251,9,11989251
id9003252,9,11990475
ud9000757,9,11990617
ud9000761,9,12034652
id9003253,9,12034752
id9003256,9,12078080
id9003257,9,12078158
id9003258,9,12079060
id9003260,9,12079176
ud9000766,9,12082375
id9003270,9,12106178
ud9000772,9,12108490
id9003272,9,12141034
id9003273,9,12141418
id9003276,9,12142488
id9003281,9,12169952
id9003290,9,12176213
ud9000785,9,12200085
id9003302,9,12217898
id9003304,9,12218647
id9003312,9,12219777
id9003314,9,12220720
id9003319,9,12223854
id9003321,9,12247616
id9003322,9,12248326
id9003328,9,12252430
id9003329,9,12252757
id9003335,9,12278933
id9003340,9,12283004
id9003347,9,12296707
id9003348,9,12296798
id9003365,9,12328464
id9003368,9,12329939
id9003369,9,12330002
id9003371,9,12330189
id9003372,9,12330241
id9003373,9,12330498
id9003374,9,12330517
id9003376,9,12330620
id9003387,9,12346101
id9003397,9,12363806
id9003402,9,12366933
id9003410,9,12391522
id9003415,9,12397150
id9003425,9,12434484
id9003429,9,12435250
id9003430,9,12435878
ud9000798,9,12490230
ud9000800,9,12533309
id9003436,9,12534297
id9003442,9,12537201
id9003444,9,12539476
id9003446,9,12542217
id9003452,9,12565510
id9003454,9,12566273
id9003457,9,12567506
id9003463,9,12594079
id9003464,9,12595601
id9003469,9,12597897
id9003470,9,12598177
id9003471,9,12598991
id9003472,9,12599527
ud9000805,9,12600950
wd9001778,9,12644023
ud9000806,9,12655991
id9003485,9,12664532
ud9000808,9,12664764
id9003502,9,12733048
id9003507,9,12746362
id9003518,9,12751621
id9003521,9,12753046
id9003522,9,12802140
id9003523,9,12805083
ud9000820,9,12811114
id9003537,9,12845089
id9003546,9,12848070
id9003552,9,12887046
id9003554,9,12905268
id9003556,9,12906445
id9003557,9,12907429
id9003562,9,12914372
id9003563,9,12964300
id9003566,9,12964553
id9003571,9,12968530
id9003574,9,12980893
id9003596,9,13011721
id9003598,9,13015794
id9003600,9,13055339
id9003602,9,13064535
ud9000845,9,13094026
id9003614,9,13150180
id9003618,9,13160910
id9003625,9,13162977
id9003631,9,13166415
id9003632,9,13166756
id9003635,9,13186834
id9003636,9,13192084
id9003639,9,13212362
id9003640,9,13212884
id9003641,9,13214896
ud9000854,9,13217793
wd9001789,9,13230757
id9003645,9,13315556
id9003646,9,13315785
id9003648,9,13317217
id9003649,9,13317483
id9003654,9,13318845
wd9001886,9,13386737
wd9001890,9,13411870
id9003657,9,13472600
id9003664,9,13537772
id9003673,9,13541412
id9003678,9,13559420
id9003681,9,13560471
id9003687,9,13572422
id9003688,9,13573854
id9003689,9,13574613
id9003695,9,13578253
id9003696,9,13578329
id9003700,9,13594606
wd9001902,9,13611656
id9003706,9,13632542
wd9001924,9,13679172
id9003709,9,13692669
id9003715,9,13695549
id9003716,9,13696905
id9003717,9,13696932
id9003720,9,13697353
id9003721,9,13698877
id9003726,9,13754006
id9003727,9,13754643
id9003729,9,13756107
id9003737,9,13785263
ud9000881,9,13793059
ud9000882,9,13829583
id9003762,9,13873628
id9003772,9,13880074
id9003781,9,13943904
id9003785,9,14006997
id9003791,9,14010524
id9003802,9,14026011
id9003808,9,14027949
id9003809,9,14028324
id9003813,9,14030765
id9003827,9,14049135
id9003830,9,14082084
ud9000897,9,14112827
id9003836,9,14147852
id9003847,9,14151853
id9003853,9,14153035
id9003854,9,14153643
id9003860,9,14154713
id9003861,9,14190785
id9003862,9,14191347
id9003863,9,14193605
id9003866,9,14195822
id9003869,9,14197306
id9003870,9,14197347
id9003871,9,14241932
ud9000908,9,14247326
ud9000909,9,14360695
id9003876,9,14360720
id9003880,9,14364295
id9003882,9,14364922
id9003883,9,14365751
id9003886,9,14367688
id9003888,9,14368087
id9003900,9,14381382
id9003905,9,14382696
id9003907,9,14382786
id9003914,9,14385189
id9003918,9,14385587
id9003922,9,14386635
id9003928,9,14389307
id9003931,9,14390528
id9003944,9,14394399
id9003948,9,14395330
id9003952,9,14395879
id9003953,9,14396178
id9003957,9,14407478
id9003980,9,14431744
id9004001,9,14448979
id9004003,9,14449239
id9004014,9,14454425
id9004017,9,14454899
wd9001976,9,14478408
wd9001991,9,14531089
ud9000913,9,14534038
id9004019,9,14534260
id9004020,9,14534994
id9004023,9,14536323
id9004024,9,14537108
id9004028,9,14538999
id9004031,9,14540271
id9004032,9,14540527
wd9001997,9,14556654
wd9002007,9,14584321
id9004038,9,14601172
id9004042,9,14604435
id9004043,9,14604652
id9004049,9,14630827
id9004050,9,14630856
id9004054,9,14633832
id9004063,9,14636854
id9004065,9,14660690
id9004069,9,14684892
id9004071,9,14686944
id9004072,9,14687586
id9004079,9,14694139
id9004084,9,14695860
ud9000932,9,14697902
ud9000933,9,14720767
id9004089,9,14721501
id9004091,9,14721807
id9004094,9,14722459
id9004096,9,14724793
id9004100,9,14726087
id9004119,9,14730575
id9004124,9,14781757
id9004126,9,14783812
id9004127,9,14783959
id9004128,9,14784006
id9004132,9,14784590
id9004133,9,14785137
id9004136,9,14785375
id9004140,9,14824132
id9004144,9,14826503
id9004145,9,14826582
id9004147,9,14862192
id9004148,9,14862495
id9004163,9,14867628
id9004164,9,14867696
id9004168,9,14888044
id9004180,9,14894971
id9004183,9,14895972
wd9002030,9,14937056
id9004185,9,14955703
id9004187,9,14956309
id9004192,9,14962020
id9004193,9,14962117
id9004195,9,14972227
id9004200,9,14973787
id9004202,9,14975158
id9004212,9,14978878
id9004214,9,14979044
id9004217,9,14980105
id9004218,9,14980675
id9004223,9,14991980
id9004226,9,14993826
id9004228,9,14994449
id9004233,9,14996216
id9004234,9,14996321
ud9000939,9,15018090
id9004247,9,15018130
id9004252,9,15019424
id9004255,9,15020999
id9004257,9,15021669
wd9002036,9,15074606
id9004270,9,15090433
id9004275,9,15094803
id9004276,9,15123299
id9004277,9,15123329
id9004278,9,15123357
id9004281,9,15124023
id9004288,9,15125638
id9004292,9,15126418
id9004295,9,15126940
id9004297,9,15128090
wd9002054,9,15136215
wd9002074,9,15156565
id9004302,9,15158370
id9004313,9,15209452
id9004314,9,15209587
id9004323,9,15221839
id9004327,9,15223751
id9004332,9,15225271
id9004336,9,15225750
id9004340,9,15236146
id9004342,9,15238855
id9004343,9,15239406
id9004345,9,15239823
id9004347,9,15240065
id9004348,9,15240130
id9004349,9,15240562
id9004351,9,15241263
id9004352,9,15241325
id9004360,9,15244199
id9004362,9,15244648
id9004364,9,15281226
id9004365,9,15281568
id9004368,9,15282531
id9004383,9,15285539
id9004390,9,15287457
id9004391,9,15287508
id9004401,9,15320394
id9004402,9,15320541
id9004406,9,15321774
id9004412,9,15325886
id9004414,9,15327422
id9004423,9,15331887
id9004425,9,15334421
id9004428,9,15334525
id9004432,9,15335682
id9004439,9,15338045
id9004442,9,15346534
id9004447,9,15350868
id9004448,9,15351962
id9004450,9,15353136
id9004453,9,15355650
id9004456,9,15355769
id9004465,9,15385777
id9004470,9,15388303
id9004471,9,15388955
id9004480,9,15407197
id9004486,9,15411437
id9004501,9,15416962
id9004502,9,15417028
id9004509,9,15419993
id9004512,9,15420353
id9004518,9,15422802
id9004520,9,15423343
id9004524,9,15424709
id9004543,9,15430045
id9004550,9,15451195
ud9000958,9,15453347
id9004553,9,15488520
id9004558,9,15489574
id9004561,9,15491043
id9004571,9,15495912
id9004573,9,15497331
id9004576,9,15544472
